Time,GHI_0_Wm2,GHI_1_Wm2,GHI_2_Wm2,GHI_3_Wm2,GHI_4_Wm2,GHI_5_Wm2,DNI_0_Wm2,DNI_1_Wm2,DNI_2_Wm2
2025-08-16 01:47:00+00:00,-1.949189526184539,-1.4,-1.1,0.06363711354385965,-0.0353541135,-0.299713045,-0.15150360016941974,0.2925,-1.7
2025-08-16 01:48:00+00:00,-1.9560889443059022,-1.3916666666666666,-1.1,0.041196615245614035,-0.03393197283333333,-0.24626892905,-0.14047013828886065,0.2992307692307692,-1.7
2025-08-16 01:49:00+00:00,-2.0438487115544475,-1.4716666666666667,-1.1,-0.12479543842105263,-0.031744111166666665,-0.3064868533333333,-0.14881406183820414,0.2563636363636364,-1.7
2025-08-16 01:50:00+00:00,-2.009143807148795,-1.425,-1.1,0.02337822496491228,-0.03168376766666667,-0.021107421316666666,-0.11431596675137652,0.26,-1.7
2025-08-16 01:51:00+00:00,-1.9686616791354947,-1.4,-1.1,0.20484441754385965,-0.030323328166666663,-0.12566649058333332,-0.13468869123252858,0.2914285714285714,-1.7
2025-08-16 01:52:00+00:00,-2.0285120532003327,-1.45,-1.1,0.006564657157894737,-0.029718794999999996,-0.29776060499999996,-0.13994070245658619,0.293,-1.7
2025-08-16 01:53:00+00:00,-2.028034081463009,-1.4316666666666664,-1.1,-0.004688990561403509,-0.0314766,-0.09801711855166667,-0.10880982570944514,0.295,-1.7
2025-08-16 01:54:00+00:00,-2.022236076475478,-1.43,-1.1,0.11394338684210527,-0.03303581333333333,-0.1027406491,-0.10296484498094027,0.33647058823529413,-1.7
2025-08-16 01:55:00+00:00,-2.0549459684123024,-1.4566666666666666,-1.1,0.008373378385964912,-0.027543326,-0.33410817745762716,-0.11247352604828462,0.34,-1.7
2025-08-16 01:56:00+00:00,-2.1326059850374066,-1.5,-1.1,-0.21442231807017545,-0.023449038000000002,-0.20704615566666668,-0.08928420139771284,0.32266666666666666,-1.7
2025-08-16 01:57:00+00:00,-2.0969451371571073,-1.5,-1.1,0.017349447771929826,-0.02940465366666667,-0.11256808233333333,-0.09279966031342651,0.34142857142857147,-1.7
2025-08-16 01:58:00+00:00,-2.098815461346633,-1.5,-1.1,0.07060357403508773,-0.034226944333333335,-0.1980410035,-0.11768318212621771,0.336,-1.7
2025-08-16 01:59:00+00:00,-2.073025768911056,-1.5,-1.1,0.1377234805263158,-0.035671934999999995,-0.06693735958333333,-0.10478610631088522,0.3384615384615385,-1.7
2025-08-16 02:00:00+00:00,-2.1688071487946803,-1.5683333333333336,-1.1,-0.08393352050877194,-0.029546265,-0.38763468333333334,-0.1344769163490047,0.295,-1.7
2025-08-16 02:01:00+00:00,-2.126766417290108,-1.5,-1.1,-0.14060411859649125,-0.02765201683333333,-0.20852770133333334,-0.08869123210504024,0.289,-1.7
2025-08-16 02:02:00+00:00,-2.1944929343308397,-1.59,-1.1,-0.2623855063157895,-0.02638365733333333,-0.43657259833333334,-0.12803896484540447,0.2438095238095238,-1.7016666666666667
2025-08-16 02:03:00+00:00,-2.2077098919368243,-1.595,-1.1,-0.3546279385964912,-0.028381777166666667,-0.30787782866666663,-0.12335874481152054,0.19833333333333333,-1.76
2025-08-16 02:04:00+00:00,-2.0370532003325024,-1.4516666666666667,-1.1,-0.008373293754385966,-0.03398700016666667,0.07733712431666667,-0.07598475222363406,0.20846153846153845,-1.7066666666666666
2025-08-16 02:05:00+00:00,-1.9146716541978388,-1.3966666666666667,-1.0983333333333334,0.3248870105263158,-0.039678501666666664,-0.16926144416666666,-0.12365523062261755,0.2123809523809524,-1.7
2025-08-16 02:06:00+00:00,-1.8766417290108064,-1.3,-1.0433333333333334,0.13779178192982455,-0.035081512333333335,-0.32126963999999997,-0.15063532401524776,0.21,-1.7
2025-08-16 02:07:00+00:00,-1.7740440565253535,-1.2216666666666667,-1.0,0.0834653309122807,-0.031666464000000005,-0.20391644633333333,-0.13473104510800507,0.195625,-1.645
2025-08-16 02:08:00+00:00,-1.6745843724023277,-1.1466666666666667,-1.0,0.14408788245614035,-0.028200000833333336,-0.19616462738333335,-0.12587886404066073,0.19666666666666668,-1.6
2025-08-16 02:09:00+00:00,-1.6837697423108895,-1.1,-1.0,-0.01982799701754386,-0.028029569333333337,-0.4261764566666667,-0.11620076048284624,0.19733333333333333,-1.6
2025-08-16 02:10:00+00:00,-1.7170199501246883,-1.1383333333333332,-0.9883333333333333,-0.2487207947368421,-0.02882220966666666,-0.3373456171666666,-0.08773824544684455,0.13,-1.6
2025-08-16 02:11:00+00:00,-1.6853906899418123,-1.1,-0.9,-0.06591494684210526,-0.03562883816666666,-0.3225229766666667,-0.08286742863193562,0.13,-1.6
2025-08-16 02:12:00+00:00,-1.712344139650873,-1.1066666666666667,-0.9,-0.2614507245614035,-0.028419515166666662,-0.5106641,-0.10692502964845405,0.07294117647058823,-1.6
