Time,CHP1_140049_DNI_mV,SMP22_200060_DHI_Wm2,CMP11_128767_GHI_mV,StarSchenk_7773_GHI_mV,solar_zenith,solar_azimuth
2025-08-27 16:11:00+00:00,0.004,64.235,0.516,0.83,73.389,263.033
2025-08-27 16:12:00+00:00,0.004,64.833,0.521,0.836,73.529,263.244
2025-08-27 16:13:00+00:00,0.009,66.41,0.536,0.856,73.668,263.456
2025-08-27 16:14:00+00:00,0.056,68.287,0.564,0.898,73.807,263.667
2025-08-27 16:15:00+00:00,0.08,70.18,0.586,0.938,73.947,263.878
2025-08-27 16:16:00+00:00,0.027,71.723,0.583,0.934,74.086,264.089
2025-08-27 16:17:00+00:00,0.038,72.157,0.59,0.945,74.226,264.3
2025-08-27 16:18:00+00:00,0.332,71.975,0.671,1.044,74.366,264.51
2025-08-27 16:19:00+00:00,0.706,72.052,0.775,1.247,74.505,264.72
2025-08-27 16:20:00+00:00,0.507,72.17,0.719,1.167,74.645,264.931
2025-08-27 16:21:00+00:00,0.403,73.755,0.702,1.135,74.785,265.141
2025-08-27 16:22:00+00:00,0.36,76.067,0.709,1.137,74.924,265.35
2025-08-27 16:23:00+00:00,0.377,78.245,0.73,1.162,75.064,265.56
2025-08-27 16:24:00+00:00,0.364,80.535,0.744,1.196,75.204,265.769
2025-08-27 16:25:00+00:00,0.552,83.03,0.812,1.283,75.344,265.979
2025-08-27 16:26:00+00:00,0.658,85.812,0.86,1.374,75.484,266.188
2025-08-27 16:27:00+00:00,0.542,87.648,0.842,1.36,75.624,266.397
2025-08-27 16:28:00+00:00,0.395,88.227,0.806,1.3,75.763,266.606
2025-08-27 16:29:00+00:00,0.277,87.95,0.772,1.247,75.903,266.814
2025-08-27 16:30:00+00:00,0.129,86.647,0.724,1.171,76.043,267.023
2025-08-27 16:31:00+00:00,0.076,85.66,0.703,1.124,76.183,267.231
2025-08-27 16:32:00+00:00,0.052,84.953,0.692,1.108,76.323,267.439
2025-08-27 16:33:00+00:00,0.011,84.278,0.677,1.081,76.463,267.648
2025-08-27 16:34:00+00:00,0.003,83.1,0.665,1.063,76.603,267.855
2025-08-27 16:35:00+00:00,0.002,80.357,0.643,1.03,76.743,268.063
2025-08-27 16:36:00+00:00,0.002,76.782,0.614,0.986,76.883,268.271
2025-08-27 16:37:00+00:00,0.002,73.167,0.584,0.94,77.023,268.479
2025-08-27 16:38:00+00:00,0.001,69.122,0.551,0.89,77.163,268.686
2025-08-27 16:39:00+00:00,0.001,66.113,0.526,0.849,77.303,268.893
2025-08-27 16:40:00+00:00,0.001,64.222,0.512,0.824,77.443,269.101
2025-08-27 16:41:00+00:00,0.001,61.577,0.49,0.793,77.583,269.308
2025-08-27 16:42:00+00:00,0.001,57.185,0.455,0.739,77.723,269.515
2025-08-27 16:43:00+00:00,0.001,52.002,0.414,0.674,77.863,269.721
2025-08-27 16:44:00+00:00,0.001,46.415,0.369,0.605,78.003,269.928
2025-08-27 16:45:00+00:00,0.001,40.94,0.325,0.535,78.143,270.135
2025-08-27 16:46:00+00:00,0.001,36.61,0.29,0.478,78.283,270.341
2025-08-27 16:47:00+00:00,0.001,34.23,0.271,0.445,78.423,270.548
2025-08-27 16:48:00+00:00,0.001,33.378,0.264,0.432,78.563,270.754
2025-08-27 16:49:00+00:00,0.001,32.625,0.258,0.421,78.702,270.96
2025-08-27 16:50:00+00:00,0.001,31.148,0.247,0.404,78.842,271.166
2025-08-27 16:51:00+00:00,0.001,28.902,0.229,0.376,78.982,271.372
2025-08-27 16:52:00+00:00,0.001,25.935,0.204,0.34,79.122,271.578
2025-08-27 16:53:00+00:00,0.001,22.768,0.178,0.3,79.261,271.784
2025-08-27 16:54:00+00:00,0.001,20.113,0.157,0.265,79.401,271.99
2025-08-27 16:55:00+00:00,0.001,17.957,0.14,0.237,79.541,272.196
2025-08-27 16:56:00+00:00,0.001,16.34,0.127,0.215,79.68,272.401
2025-08-27 16:57:00+00:00,0.001,15.495,0.121,0.202,79.82,272.607
2025-08-27 16:58:00+00:00,0.001,15.178,0.118,0.197,79.959,272.812
2025-08-27 16:59:00+00:00,0.001,14.58,0.113,0.19,80.099,273.018
2025-08-27 17:00:00+00:00,0.001,13.44,0.104,0.177,80.238,273.223
2025-08-27 17:01:00+00:00,0.001,12.287,0.095,0.162,80.377,273.428
2025-08-27 17:02:00+00:00,0.001,11.593,0.09,0.152,80.517,273.634
2025-08-27 17:03:00+00:00,0.001,11.4,0.088,0.149,80.656,273.839
2025-08-27 17:04:00+00:00,0.001,11.493,0.089,0.15,80.795,274.044
2025-08-27 17:05:00+00:00,0.001,11.673,0.091,0.152,80.934,274.249
2025-08-27 17:06:00+00:00,0.001,11.755,0.091,0.153,81.073,274.454
2025-08-27 17:07:00+00:00,0.001,11.433,0.088,0.149,81.212,274.659
2025-08-27 17:08:00+00:00,0.001,10.78,0.083,0.142,81.351,274.864
2025-08-27 17:09:00+00:00,0.001,10.105,0.077,0.133,81.49,275.068
2025-08-27 17:10:00+00:00,0.001,9.548,0.073,0.126,81.628,275.273
2025-08-27 17:11:00+00:00,0.001,8.967,0.068,0.118,81.767,275.478
2025-08-27 17:12:00+00:00,0.001,8.413,0.064,0.111,81.905,275.683
2025-08-27 17:13:00+00:00,0.001,8.065,0.062,0.106,82.044,275.887
2025-08-27 17:14:00+00:00,0.001,7.917,0.061,0.104,82.182,276.092
2025-08-27 17:15:00+00:00,0.001,7.848,0.06,0.103,82.32,276.297
2025-08-27 17:16:00+00:00,0.001,7.782,0.06,0.102,82.458,276.501
2025-08-27 17:17:00+00:00,0.001,7.737,0.06,0.101,82.596,276.706
2025-08-27 17:18:00+00:00,0.002,7.878,0.061,0.103,82.734,276.91
2025-08-27 17:19:00+00:00,0.002,8.215,0.063,0.107,82.872,277.115
2025-08-27 17:20:00+00:00,0.002,8.757,0.068,0.113,83.009,277.319
2025-08-27 17:21:00+00:00,0.003,9.358,0.073,0.122,83.147,277.524
2025-08-27 17:22:00+00:00,0.003,9.797,0.077,0.127,83.284,277.728
2025-08-27 17:23:00+00:00,0.004,9.972,0.078,0.129,83.421,277.933
2025-08-27 17:24:00+00:00,0.006,9.962,0.078,0.13,83.558,278.137
2025-08-27 17:25:00+00:00,0.007,9.822,0.077,0.129,83.695,278.342
2025-08-27 17:26:00+00:00,0.01,9.657,0.076,0.128,83.832,278.546
2025-08-27 17:27:00+00:00,0.01,9.53,0.075,0.125,83.969,278.751
2025-08-27 17:28:00+00:00,0.008,9.493,0.074,0.125,84.105,278.955
2025-08-27 17:29:00+00:00,0.007,9.368,0.073,0.123,84.241,279.159
2025-08-27 17:30:00+00:00,0.005,9.052,0.07,0.118,84.377,279.364
2025-08-27 17:31:00+00:00,0.005,8.497,0.066,0.112,84.513,279.568
2025-08-27 17:32:00+00:00,0.004,7.833,0.06,0.103,84.649,279.773
2025-08-27 17:33:00+00:00,0.004,7.325,0.056,0.096,84.784,279.977
2025-08-27 17:34:00+00:00,0.004,7.2,0.055,0.094,84.92,280.182
2025-08-27 17:35:00+00:00,0.004,7.28,0.056,0.094,85.055,280.386
2025-08-27 17:36:00+00:00,0.005,7.3,0.056,0.095,85.19,280.591
2025-08-27 17:37:00+00:00,0.006,7.185,0.056,0.093,85.324,280.795
2025-08-27 17:38:00+00:00,0.01,6.745,0.052,0.088,85.458,281.0
2025-08-27 17:39:00+00:00,0.015,5.957,0.046,0.08,85.593,281.205
2025-08-27 17:40:00+00:00,0.018,5.165,0.04,0.071,85.726,281.409
2025-08-27 17:41:00+00:00,0.016,4.658,0.035,0.064,85.86,281.614
2025-08-27 17:42:00+00:00,0.012,4.5,0.034,0.061,85.993,281.819
2025-08-27 17:43:00+00:00,0.01,4.5,0.034,0.059,86.126,282.023
2025-08-27 17:44:00+00:00,0.009,4.588,0.034,0.06,86.259,282.228
2025-08-27 17:45:00+00:00,0.009,4.603,0.035,0.06,86.391,282.433
2025-08-27 17:46:00+00:00,0.011,4.7,0.035,0.061,86.523,282.638
2025-08-27 17:47:00+00:00,0.018,4.782,0.036,0.063,86.655,282.843
2025-08-27 17:48:00+00:00,0.039,5.0,0.039,0.07,86.786,283.048
2025-08-27 17:49:00+00:00,0.1,5.26,0.044,0.083,86.917,283.253
2025-08-27 17:50:00+00:00,0.228,5.453,0.047,0.09,87.047,283.458
2025-08-27 17:51:00+00:00,0.333,5.51,0.045,0.099,87.177,283.663
2025-08-27 17:52:00+00:00,0.187,5.5,0.043,0.106,87.306,283.868
2025-08-27 17:53:00+00:00,0.072,5.603,0.043,0.093,87.435,284.074
2025-08-27 17:54:00+00:00,0.059,5.81,0.044,0.083,87.564,284.279
2025-08-27 17:55:00+00:00,0.063,6.03,0.045,0.082,87.692,284.484
2025-08-27 17:56:00+00:00,0.046,6.092,0.045,0.083,87.819,284.69
2025-08-27 17:57:00+00:00,0.027,5.912,0.043,0.081,87.946,284.895
2025-08-27 17:58:00+00:00,0.018,5.558,0.041,0.074,88.072,285.101
2025-08-27 17:59:00+00:00,0.016,5.117,0.037,0.068,88.197,285.306
2025-08-27 18:00:00+00:00,0.009,4.715,0.034,0.062,88.322,285.512
2025-08-27 18:01:00+00:00,0.007,4.447,0.032,0.058,88.446,285.718
2025-08-27 18:02:00+00:00,0.006,4.32,0.031,0.056,88.569,285.924
2025-08-27 18:03:00+00:00,0.005,4.3,0.031,0.055,88.691,286.13
2025-08-27 18:04:00+00:00,0.005,4.3,0.031,0.054,88.812,286.336
2025-08-27 18:05:00+00:00,0.004,4.26,0.031,0.054,88.933,286.542
2025-08-27 18:06:00+00:00,0.003,4.073,0.029,0.052,89.052,286.748
2025-08-27 18:07:00+00:00,0.003,3.783,0.027,0.049,89.171,286.954
2025-08-27 18:08:00+00:00,0.002,3.443,0.024,0.044,89.289,287.161
2025-08-27 18:09:00+00:00,0.002,3.097,0.021,0.039,89.405,287.367
2025-08-27 18:10:00+00:00,0.002,2.78,0.019,0.035,89.52,287.574
2025-08-27 18:11:00+00:00,0.002,2.477,0.016,0.031,89.635,287.781
2025-08-27 18:12:00+00:00,0.001,2.19,0.014,0.028,89.748,287.988
2025-08-27 18:13:00+00:00,0.001,1.92,0.012,0.025,89.861,288.194
2025-08-27 18:14:00+00:00,0.001,1.693,0.011,0.021,89.973,288.401
2025-08-27 18:15:00+00:00,0.001,1.448,0.009,0.018,90.084,288.609
2025-08-27 18:16:00+00:00,0.001,1.212,0.007,0.015,90.194,288.816
2025-08-27 18:17:00+00:00,0.001,1.032,0.005,0.013,90.934,289.023
2025-08-27 18:18:00+00:00,0.0,0.895,0.004,0.011,91.067,289.231
2025-08-27 18:19:00+00:00,0.0,0.777,0.003,0.009,91.2,289.438
2025-08-27 18:20:00+00:00,0.0,0.653,0.002,0.007,91.333,289.646
2025-08-27 18:21:00+00:00,0.0,0.58,0.002,0.006,91.465,289.854
2025-08-27 18:22:00+00:00,0.0,0.5,0.001,0.005,91.598,290.062
2025-08-27 18:23:00+00:00,0.0,0.5,0.001,0.005,91.73,290.27
2025-08-27 18:24:00+00:00,0.0,0.435,0.001,0.004,91.862,290.478
2025-08-27 18:25:00+00:00,0.0,0.4,0.0,0.004,91.994,290.686
2025-08-27 18:26:00+00:00,0.0,0.363,-0.0,0.003,92.125,290.895
2025-08-27 18:27:00+00:00,0.0,0.282,-0.001,0.003,92.257,291.103
2025-08-27 18:28:00+00:00,0.0,0.192,-0.002,0.002,92.388,291.312
2025-08-27 18:29:00+00:00,0.0,0.1,-0.003,0.001,92.519,291.521
2025-08-27 18:30:00+00:00,0.0,0.008,-0.003,-0.001,92.65,291.73
2025-08-27 18:31:00+00:00,0.0,-0.047,-0.004,-0.002,92.781,291.939
2025-08-27 18:32:00+00:00,0.0,-0.1,-0.004,-0.002,92.911,292.148
2025-08-27 18:33:00+00:00,0.0,-0.1,-0.004,-0.003,93.042,292.358
2025-08-27 18:34:00+00:00,0.0,-0.173,-0.004,-0.004,93.172,292.567
2025-08-27 18:35:00+00:00,0.0,-0.2,-0.004,-0.004,93.302,292.777
2025-08-27 18:36:00+00:00,0.0,-0.2,-0.004,-0.004,93.431,292.987
2025-08-27 18:37:00+00:00,0.0,-0.2,-0.004,-0.004,93.561,293.197
2025-08-27 18:38:00+00:00,0.0,-0.2,-0.005,-0.004,93.69,293.407
2025-08-27 18:39:00+00:00,0.0,-0.2,-0.005,-0.004,93.819,293.617
2025-08-27 18:40:00+00:00,0.0,-0.2,-0.005,-0.004,93.948,293.828
2025-08-27 18:41:00+00:00,0.0,-0.272,-0.005,-0.004,94.077,294.039
2025-08-27 18:42:00+00:00,0.0,-0.3,-0.005,-0.004,94.206,294.249
2025-08-27 18:43:00+00:00,0.0,-0.3,-0.005,-0.004,94.334,294.46
2025-08-27 18:44:00+00:00,0.0,-0.3,-0.006,-0.004,94.462,294.672
2025-08-27 18:45:00+00:00,0.0,-0.3,-0.006,-0.004,94.59,294.883
2025-08-27 18:46:00+00:00,0.0,-0.3,-0.006,-0.004,94.717,295.094
2025-08-27 18:47:00+00:00,0.0,-0.3,-0.006,-0.004,94.845,295.306
2025-08-27 18:48:00+00:00,0.0,-0.3,-0.005,-0.004,94.972,295.518
2025-08-27 18:49:00+00:00,0.0,-0.3,-0.005,-0.005,95.099,295.73
2025-08-27 18:50:00+00:00,0.0,-0.3,-0.005,-0.005,95.226,295.942
2025-08-27 18:51:00+00:00,0.0,-0.3,-0.005,-0.005,95.352,296.154
2025-08-27 18:52:00+00:00,0.0,-0.3,-0.005,-0.005,95.478,296.367
2025-08-27 18:53:00+00:00,0.0,-0.3,-0.005,-0.005,95.605,296.58
2025-08-27 18:54:00+00:00,0.0,-0.3,-0.005,-0.005,95.73,296.793
2025-08-27 18:55:00+00:00,0.0,-0.3,-0.004,-0.006,95.856,297.006
2025-08-27 18:56:00+00:00,0.0,-0.3,-0.004,-0.007,95.981,297.219
2025-08-27 18:57:00+00:00,0.0,-0.3,-0.005,-0.006,96.106,297.433
2025-08-27 18:58:00+00:00,0.0,-0.3,-0.005,-0.005,96.231,297.646
2025-08-27 18:59:00+00:00,0.0,-0.3,-0.005,-0.005,96.356,297.86
2025-08-27 19:00:00+00:00,0.0,-0.3,-0.005,-0.005,96.48,298.074
2025-08-27 19:01:00+00:00,0.0,-0.3,-0.005,-0.005,96.604,298.288
2025-08-27 19:02:00+00:00,0.0,-0.3,-0.004,-0.005,96.728,298.503
2025-08-27 19:03:00+00:00,0.0,-0.3,-0.005,-0.006,96.852,298.718
2025-08-27 19:04:00+00:00,0.0,-0.3,-0.005,-0.006,96.975,298.933
2025-08-27 19:05:00+00:00,0.0,-0.3,-0.005,-0.006,97.098,299.148
2025-08-27 19:06:00+00:00,0.0,-0.3,-0.005,-0.006,97.221,299.363
2025-08-27 19:07:00+00:00,0.0,-0.31,-0.005,-0.006,97.344,299.578
2025-08-27 19:08:00+00:00,0.0,-0.398,-0.006,-0.006,97.466,299.794
2025-08-27 19:09:00+00:00,0.0,-0.4,-0.006,-0.005,97.588,300.01
2025-08-27 19:10:00+00:00,0.0,-0.4,-0.007,-0.005,97.71,300.226
2025-08-27 19:11:00+00:00,0.0,-0.435,-0.007,-0.005,97.832,300.443
2025-08-27 19:12:00+00:00,0.0,-0.5,-0.008,-0.005,97.953,300.659
2025-08-27 19:13:00+00:00,0.0,-0.5,-0.008,-0.006,98.074,300.876
2025-08-27 19:14:00+00:00,0.0,-0.5,-0.008,-0.006,98.195,301.093
2025-08-27 19:15:00+00:00,0.0,-0.543,-0.009,-0.006,98.315,301.31
2025-08-27 19:16:00+00:00,0.0,-0.6,-0.009,-0.006,98.435,301.528
2025-08-27 19:17:00+00:00,0.0,-0.6,-0.01,-0.006,98.555,301.745
2025-08-27 19:18:00+00:00,0.0,-0.6,-0.01,-0.007,98.675,301.963
2025-08-27 19:19:00+00:00,0.0,-0.6,-0.01,-0.007,98.794,302.181
2025-08-27 19:20:00+00:00,0.0,-0.6,-0.01,-0.006,98.913,302.4
2025-08-27 19:21:00+00:00,0.0,-0.6,-0.01,-0.007,99.032,302.618
2025-08-27 19:22:00+00:00,0.0,-0.6,-0.011,-0.006,99.15,302.837
2025-08-27 19:23:00+00:00,0.0,-0.6,-0.011,-0.005,99.269,303.056
2025-08-27 19:24:00+00:00,0.0,-0.6,-0.011,-0.006,99.387,303.275
2025-08-27 19:25:00+00:00,0.0,-0.6,-0.01,-0.006,99.504,303.495
2025-08-27 19:26:00+00:00,0.0,-0.6,-0.011,-0.006,99.621,303.715
2025-08-27 19:27:00+00:00,0.0,-0.6,-0.011,-0.005,99.738,303.935
2025-08-27 19:28:00+00:00,0.0,-0.6,-0.011,-0.006,99.855,304.155
2025-08-27 19:29:00+00:00,0.0,-0.6,-0.011,-0.006,99.972,304.376
2025-08-27 19:30:00+00:00,0.0,-0.648,-0.011,-0.006,100.088,304.596
2025-08-27 19:31:00+00:00,0.0,-0.7,-0.012,-0.006,100.203,304.817
2025-08-27 19:32:00+00:00,-0.0,-0.7,-0.012,-0.006,100.319,305.039
2025-08-27 19:33:00+00:00,-0.0,-0.7,-0.013,-0.006,100.434,305.26
2025-08-27 19:34:00+00:00,-0.0,-0.7,-0.013,-0.006,100.549,305.482
2025-08-27 19:35:00+00:00,-0.0,-0.7,-0.013,-0.005,100.663,305.704
2025-08-27 19:36:00+00:00,-0.0,-0.7,-0.013,-0.005,100.778,305.926
2025-08-27 19:37:00+00:00,-0.0,-0.7,-0.013,-0.006,100.892,306.149
2025-08-27 19:38:00+00:00,-0.0,-0.7,-0.013,-0.006,101.005,306.371
2025-08-27 19:39:00+00:00,-0.0,-0.632,-0.012,-0.005,101.118,306.594
2025-08-27 19:40:00+00:00,0.0,-0.6,-0.012,-0.005,101.231,306.818
2025-08-27 19:41:00+00:00,0.0,-0.627,-0.012,-0.005,101.344,307.041
2025-08-27 19:42:00+00:00,0.0,-0.635,-0.012,-0.005,101.456,307.265
2025-08-27 19:43:00+00:00,0.0,-0.697,-0.012,-0.006,101.568,307.489
2025-08-27 19:44:00+00:00,0.0,-0.7,-0.012,-0.006,101.68,307.713
2025-08-27 19:45:00+00:00,0.0,-0.7,-0.011,-0.006,101.791,307.938
2025-08-27 19:46:00+00:00,0.0,-0.7,-0.011,-0.007,101.902,308.163
2025-08-27 19:47:00+00:00,0.0,-0.7,-0.011,-0.007,102.013,308.388
2025-08-27 19:48:00+00:00,0.0,-0.7,-0.011,-0.007,102.123,308.613
2025-08-27 19:49:00+00:00,0.0,-0.703,-0.012,-0.007,102.233,308.839
2025-08-27 19:50:00+00:00,0.0,-0.707,-0.012,-0.006,102.342,309.065
2025-08-27 19:51:00+00:00,0.0,-0.792,-0.013,-0.006,102.451,309.291
2025-08-27 19:52:00+00:00,0.0,-0.8,-0.013,-0.006,102.56,309.517
2025-08-27 19:53:00+00:00,0.0,-0.8,-0.014,-0.006,102.669,309.744
2025-08-27 19:54:00+00:00,0.0,-0.8,-0.014,-0.006,102.777,309.971
2025-08-27 19:55:00+00:00,0.0,-0.8,-0.014,-0.006,102.885,310.198
2025-08-27 19:56:00+00:00,0.0,-0.8,-0.014,-0.006,102.992,310.426
2025-08-27 19:57:00+00:00,0.0,-0.8,-0.014,-0.007,103.099,310.654
2025-08-27 19:58:00+00:00,0.0,-0.8,-0.014,-0.006,103.206,310.882
2025-08-27 19:59:00+00:00,0.0,-0.8,-0.014,-0.006,103.312,311.11
2025-08-27 20:00:00+00:00,0.0,-0.8,-0.014,-0.006,103.418,311.339
2025-08-27 20:01:00+00:00,0.0,-0.8,-0.014,-0.007,103.524,311.568
2025-08-27 20:02:00+00:00,0.0,-0.8,-0.014,-0.007,103.629,311.797
2025-08-27 20:03:00+00:00,0.0,-0.8,-0.013,-0.007,103.734,312.027
2025-08-27 20:04:00+00:00,0.0,-0.783,-0.012,-0.007,103.838,312.257
2025-08-27 20:05:00+00:00,0.0,-0.7,-0.012,-0.007,103.942,312.487
2025-08-27 20:06:00+00:00,0.0,-0.7,-0.011,-0.007,104.046,312.717
2025-08-27 20:07:00+00:00,0.0,-0.7,-0.011,-0.006,104.149,312.948
2025-08-27 20:08:00+00:00,0.001,-0.7,-0.011,-0.006,104.252,313.179
2025-08-27 20:09:00+00:00,0.0,-0.7,-0.011,-0.006,104.355,313.41
2025-08-27 20:10:00+00:00,0.0,-0.7,-0.011,-0.006,104.457,313.642
2025-08-27 20:11:00+00:00,0.0,-0.7,-0.011,-0.006,104.559,313.873
2025-08-27 20:12:00+00:00,0.0,-0.7,-0.011,-0.006,104.66,314.106
2025-08-27 20:13:00+00:00,0.0,-0.7,-0.012,-0.007,104.761,314.338
2025-08-27 20:14:00+00:00,0.0,-0.7,-0.012,-0.007,104.862,314.571
2025-08-27 20:15:00+00:00,0.001,-0.768,-0.012,-0.007,104.962,314.804
2025-08-27 20:16:00+00:00,0.0,-0.8,-0.013,-0.007,105.062,315.037
2025-08-27 20:17:00+00:00,0.0,-0.8,-0.014,-0.007,105.161,315.271
2025-08-27 20:18:00+00:00,0.0,-0.82,-0.014,-0.007,105.26,315.505
2025-08-27 20:19:00+00:00,0.0,-0.9,-0.014,-0.007,105.358,315.739
2025-08-27 20:20:00+00:00,0.0,-0.9,-0.015,-0.007,105.457,315.973
2025-08-27 20:21:00+00:00,0.0,-0.9,-0.015,-0.007,105.554,316.208
2025-08-27 20:22:00+00:00,0.0,-0.9,-0.016,-0.007,105.652,316.443
2025-08-27 20:23:00+00:00,0.0,-0.9,-0.016,-0.006,105.748,316.678
2025-08-27 20:24:00+00:00,0.0,-0.9,-0.015,-0.006,105.845,316.914
2025-08-27 20:25:00+00:00,0.0,-0.887,-0.015,-0.006,105.941,317.15
2025-08-27 20:26:00+00:00,0.0,-0.802,-0.015,-0.006,106.037,317.386
2025-08-27 20:27:00+00:00,0.0,-0.8,-0.015,-0.007,106.132,317.623
2025-08-27 20:28:00+00:00,0.0,-0.8,-0.014,-0.007,106.227,317.86
2025-08-27 20:29:00+00:00,0.0,-0.8,-0.014,-0.007,106.321,318.097
2025-08-27 20:30:00+00:00,0.0,-0.8,-0.014,-0.007,106.415,318.335
2025-08-27 20:31:00+00:00,0.0,-0.8,-0.014,-0.007,106.508,318.572
2025-08-27 20:32:00+00:00,0.0,-0.8,-0.014,-0.007,106.601,318.81
2025-08-27 20:33:00+00:00,0.0,-0.8,-0.014,-0.007,106.694,319.049
2025-08-27 20:34:00+00:00,0.0,-0.8,-0.014,-0.007,106.786,319.287
2025-08-27 20:35:00+00:00,0.0,-0.8,-0.013,-0.007,106.878,319.526
2025-08-27 20:36:00+00:00,0.001,-0.8,-0.013,-0.007,106.969,319.766
2025-08-27 20:37:00+00:00,0.0,-0.8,-0.013,-0.008,107.06,320.005
2025-08-27 20:38:00+00:00,0.001,-0.8,-0.013,-0.008,107.15,320.245
2025-08-27 20:39:00+00:00,0.001,-0.8,-0.013,-0.007,107.24,320.485
2025-08-27 20:40:00+00:00,0.0,-0.758,-0.013,-0.007,107.329,320.726
2025-08-27 20:41:00+00:00,0.001,-0.7,-0.013,-0.006,107.418,320.967
2025-08-27 20:42:00+00:00,0.001,-0.7,-0.012,-0.006,107.507,321.208
2025-08-27 20:43:00+00:00,0.001,-0.7,-0.012,-0.006,107.595,321.449
2025-08-27 20:44:00+00:00,0.001,-0.7,-0.012,-0.006,107.683,321.691
2025-08-27 20:45:00+00:00,0.001,-0.7,-0.012,-0.006,107.77,321.933
2025-08-27 20:46:00+00:00,0.001,-0.7,-0.012,-0.006,107.856,322.175
2025-08-27 20:47:00+00:00,0.001,-0.7,-0.012,-0.007,107.943,322.418
2025-08-27 20:48:00+00:00,0.001,-0.72,-0.012,-0.006,108.028,322.661
2025-08-27 20:49:00+00:00,0.001,-0.8,-0.013,-0.007,108.114,322.904
2025-08-27 20:50:00+00:00,0.001,-0.8,-0.013,-0.007,108.198,323.148
2025-08-27 20:51:00+00:00,0.001,-0.825,-0.014,-0.007,108.283,323.391
2025-08-27 20:52:00+00:00,0.001,-0.9,-0.014,-0.007,108.367,323.635
2025-08-27 20:53:00+00:00,0.001,-0.9,-0.015,-0.007,108.45,323.88
2025-08-27 20:54:00+00:00,0.001,-0.945,-0.016,-0.007,108.533,324.125
2025-08-27 20:55:00+00:00,0.0,-1.0,-0.017,-0.006,108.615,324.37
2025-08-27 20:56:00+00:00,0.0,-1.0,-0.017,-0.007,108.697,324.615
2025-08-27 20:57:00+00:00,0.0,-1.0,-0.017,-0.007,108.778,324.861
2025-08-27 20:58:00+00:00,0.0,-1.0,-0.018,-0.007,108.859,325.107
2025-08-27 20:59:00+00:00,0.0,-1.025,-0.018,-0.007,108.94,325.353
2025-08-27 21:00:00+00:00,0.0,-1.038,-0.018,-0.007,109.02,325.599
2025-08-27 21:01:00+00:00,0.0,-1.067,-0.018,-0.007,109.099,325.846
2025-08-27 21:02:00+00:00,-0.0,-1.083,-0.019,-0.006,109.178,326.093
2025-08-27 21:03:00+00:00,-0.0,-1.1,-0.019,-0.005,109.256,326.341
2025-08-27 21:04:00+00:00,-0.0,-1.098,-0.019,-0.005,109.334,326.589
2025-08-27 21:05:00+00:00,-0.0,-1.1,-0.02,-0.006,109.412,326.837
2025-08-27 21:06:00+00:00,-0.0,-1.1,-0.02,-0.005,109.489,327.085
2025-08-27 21:07:00+00:00,-0.0,-1.1,-0.02,-0.005,109.565,327.333
2025-08-27 21:08:00+00:00,-0.0,-1.1,-0.02,-0.005,109.641,327.582
2025-08-27 21:09:00+00:00,-0.0,-1.1,-0.02,-0.005,109.716,327.832
2025-08-27 21:10:00+00:00,-0.0,-1.1,-0.019,-0.007,109.791,328.081
2025-08-27 21:11:00+00:00,0.0,-1.093,-0.018,-0.007,109.865,328.331
2025-08-27 21:12:00+00:00,0.0,-1.048,-0.018,-0.007,109.939,328.581
2025-08-27 21:13:00+00:00,0.0,-1.047,-0.018,-0.007,110.012,328.831
2025-08-27 21:14:00+00:00,0.0,-1.005,-0.018,-0.007,110.085,329.082
2025-08-27 21:15:00+00:00,0.001,-1.0,-0.017,-0.007,110.157,329.333
2025-08-27 21:16:00+00:00,0.001,-1.0,-0.017,-0.007,110.229,329.584
2025-08-27 21:17:00+00:00,0.001,-1.0,-0.017,-0.007,110.3,329.836
2025-08-27 21:18:00+00:00,0.001,-1.0,-0.017,-0.007,110.371,330.088
2025-08-27 21:19:00+00:00,0.001,-1.0,-0.017,-0.008,110.441,330.34
2025-08-27 21:20:00+00:00,0.001,-1.0,-0.016,-0.008,110.51,330.592
2025-08-27 21:21:00+00:00,0.001,-1.0,-0.017,-0.008,110.579,330.845
2025-08-27 21:22:00+00:00,0.001,-1.0,-0.016,-0.008,110.648,331.098
2025-08-27 21:23:00+00:00,0.001,-1.0,-0.016,-0.008,110.716,331.351
2025-08-27 21:24:00+00:00,0.001,-1.0,-0.016,-0.008,110.783,331.604
2025-08-27 21:25:00+00:00,0.001,-1.0,-0.016,-0.008,110.85,331.858
2025-08-27 21:26:00+00:00,0.001,-1.0,-0.015,-0.008,110.916,332.112
2025-08-27 21:27:00+00:00,0.001,-1.0,-0.015,-0.008,110.982,332.367
2025-08-27 21:28:00+00:00,0.001,-1.0,-0.015,-0.009,111.047,332.621
2025-08-27 21:29:00+00:00,0.001,-1.0,-0.015,-0.009,111.111,332.876
2025-08-27 21:30:00+00:00,0.001,-1.0,-0.015,-0.008,111.176,333.131
2025-08-27 21:31:00+00:00,0.001,-1.0,-0.015,-0.007,111.239,333.387
2025-08-27 21:32:00+00:00,0.001,-1.0,-0.015,-0.007,111.302,333.642
2025-08-27 21:33:00+00:00,0.001,-1.0,-0.015,-0.007,111.364,333.898
2025-08-27 21:34:00+00:00,0.001,-1.0,-0.015,-0.007,111.426,334.155
2025-08-27 21:35:00+00:00,0.001,-1.0,-0.015,-0.007,111.487,334.411
